AAII_KEY_STATISTICS_DATA,07/29/2022,01/28/2022,07/30/2021,01/29/2021,07/31/2020,05/01/2020
Insider_Ownership,0.2,0.2,0.2,0.3,0.3,0.2
Institutional_Ownership,89.0,86.9,84.3,84.6,84.4,84.2
Net_Insider_Purchases,4.0,22.0,4.0,-26.0,0.0,22.0
No_of_Employees,9520.0,9520.0,10385.0,10385.0,9329.0,9329.0
No_of_Institutions,600.0,603.0,630.0,621.0,532.0,528.0
