AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021
Insider_Ownership,18.3,19.3,17.9,78.9
Institutional_Ownership,27.9,21.6,15.5,53.2
Net_Insider_Purchases,15645.0,16774.0,49495.0,37588.0
No_of_Employees,353.0,353.0,,
No_of_Institutions,160.0,138.0,67.0,72.0
