AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,1.0,4.2,0.4,1.0,4.1,3.5,0.6,0.6
Institutional_Ownership,90.8,95.7,90.0,91.9,85.1,83.0,87.8,86.6
Net_Insider_Purchases,139.0,514.0,-9.0,121.0,413.0,294.0,92.0,97.0
No_of_Employees,2373.0,2373.0,2338.0,2338.0,2338.0,2338.0,3428.0,3428.0
No_of_Institutions,222.0,226.0,202.0,203.0,207.0,204.0,207.0,211.0
