AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,06/30/2020
Insider_Ownership,,0.2,,,0.0,0.0,0.1
Institutional_Ownership,60.7,60.7,61.7,61.6,64.3,65.6,67.4
Net_Insider_Purchases,-270.0,-255.0,0.0,-150.0,-150.0,-150.0,1997.0
No_of_Employees,26.0,26.0,27.0,27.0,27.0,27.0,15.0
No_of_Institutions,56.0,53.0,48.0,58.0,71.0,77.0,78.0
