AAII_KEY_STATISTICS_DATA,06/30/2022,12/31/2021
Insider_Ownership,19.1,19.1
Institutional_Ownership,68.9,68.8
Net_Insider_Purchases,-400.0,-400.0
No_of_Employees,0.0,0.0
No_of_Institutions,34.0,31.0
