AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021
Insider_Ownership,0.5,0.1,0.0,0.3,0.3
Institutional_Ownership,32.1,31.4,33.3,49.5,
Net_Insider_Purchases,581.0,568.0,110.0,-26.0,48.0
No_of_Employees,465.0,573.0,573.0,,
No_of_Institutions,77.0,70.0,50.0,42.0,67.0
