AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022
Insider_Ownership,3.4,0.6,0.0
Institutional_Ownership,20.0,14.2,14.3
Net_Insider_Purchases,73.0,3.0,0.0
No_of_Employees,50.0,56.0,56.0
No_of_Institutions,18.0,15.0,18.0
