AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021
Insider_Ownership,10.9,10.9,0.5,12.8
Institutional_Ownership,9.3,14.1,11.4,44.8
Net_Insider_Purchases,3061.0,2913.0,26.0,16687.0
No_of_Employees,26.0,19.0,19.0,13.0
No_of_Institutions,23.0,21.0,20.0,16.0
