AAII_KEY_STATISTICS_DATA,03/31/2022,12/31/2021
Insider_Ownership,,0.0
Institutional_Ownership,0.4,5.4
Net_Insider_Purchases,0.0,10.0
No_of_Employees,34.0,34.0
No_of_Institutions,5.0,22.0
