AAII_KEY_STATISTICS_DATA,07/02/2022,04/02/2022,07/03/2021,04/03/2021,01/02/2021,06/27/2020
Insider_Ownership,0.1,0.0,0.0,0.0,0.0,0.1
Institutional_Ownership,,99.3,99.1,98.0,99.1,
Net_Insider_Purchases,21.0,0.0,0.0,-20.0,18.0,-13.0
No_of_Employees,47000.0,47000.0,47000.0,47000.0,47000.0,48000.0
No_of_Institutions,457.0,476.0,483.0,502.0,462.0,422.0
