AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022
Insider_Ownership,1.1,17.4
Institutional_Ownership,0.4,0.8
Net_Insider_Purchases,0.0,881.0
No_of_Employees,145.0,114.0
No_of_Institutions,5.0,7.0
