AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,0.1,0.4,0.4,0.3,,0.2,0.2,0.1,0.1
Institutional_Ownership,89.2,88.5,90.1,89.8,,86.1,86.1,86.7,86.7
Net_Insider_Purchases,5.0,11.0,26.0,21.0,,25.0,25.0,8.0,8.0
No_of_Employees,66.0,58.0,58.0,60.0,60.0,60.0,60.0,69.0,69.0
No_of_Institutions,74.0,69.0,57.0,48.0,,50.0,51.0,46.0,45.0
