AAII_KEY_STATISTICS_DATA,06/30/2022,12/31/2021,09/30/2021,06/30/2021,12/31/2020,03/31/2020
Insider_Ownership,,,,,,
Institutional_Ownership,20.0,18.8,18.7,27.2,28.1,67.1
Net_Insider_Purchases,,,,,,
No_of_Employees,124.0,124.0,80.0,80.0,80.0,83.0
No_of_Institutions,83.0,83.0,79.0,87.0,83.0,86.0
