AAII_KEY_STATISTICS_DATA,12/31/2021,06/30/2021,06/30/2020
Insider_Ownership,,,
Institutional_Ownership,0.5,0.8,0.8
Net_Insider_Purchases,,,
No_of_Employees,40.0,40.0,73.0
No_of_Institutions,5.0,5.0,4.0
