AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,06/30/2021,03/31/2021
Insider_Ownership,0.2,0.7,0.1,10.2,10.5
Institutional_Ownership,49.3,50.1,39.2,43.3,0.0
Net_Insider_Purchases,-419.0,-142.0,-356.0,9888.0,9880.0
No_of_Employees,292.0,221.0,87.0,171.0,171.0
No_of_Institutions,89.0,82.0,68.0,56.0,0.0
