AAII_KEY_STATISTICS_DATA,12/31/2022,12/31/2021,06/30/2021,12/31/2020,06/30/2020
Insider_Ownership,,,,,
Institutional_Ownership,10.0,9.8,20.6,19.0,19.4
Net_Insider_Purchases,,,,,
No_of_Employees,57.0,51.0,47.0,47.0,49.0
No_of_Institutions,9.0,8.0,14.0,10.0,8.0
