AAII_KEY_STATISTICS_DATA,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,0.1,0.1,1.5,1.5,0.0,0.0
Institutional_Ownership,88.0,89.9,86.5,90.0,95.2,94.8
Net_Insider_Purchases,-2036.0,-2166.0,-55.0,62.0,-604.0,-606.0
No_of_Employees,1350.0,1350.0,1350.0,1350.0,1325.0,1325.0
No_of_Institutions,492.0,464.0,462.0,433.0,432.0,441.0
