AAII_KEY_STATISTICS_DATA,07/02/2022,04/02/2022,10/02/2021,07/03/2021,04/03/2021
Insider_Ownership,3.4,3.3,0.0,2.9,2.9
Institutional_Ownership,92.2,93.2,93.9,94.9,0.0
Net_Insider_Purchases,204.0,1137.0,9.0,10.0,5.0
No_of_Employees,33000.0,33000.0,42000.0,42000.0,42000.0
No_of_Institutions,139.0,148.0,126.0,115.0,0.0
