AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,03/31/2021,06/30/2020
Insider_Ownership,0.0,2.5,0.2,0.2
Institutional_Ownership,37.7,36.1,43.4,45.7
Net_Insider_Purchases,0.0,2024.0,-720.0,-479.0
No_of_Employees,269.0,269.0,250.0,290.0
No_of_Institutions,25.0,28.0,35.0,32.0
