AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021
Insider_Ownership,3.7,3.8,0.9,1.0,1.1
Institutional_Ownership,76.3,76.4,79.7,63.4,55.2
Net_Insider_Purchases,1937.0,3783.0,2124.0,152.0,11353.0
No_of_Employees,82.0,90.0,90.0,34.0,34.0
No_of_Institutions,56.0,56.0,56.0,46.0,57.0
