AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022
Insider_Ownership,3.7,2.7
Institutional_Ownership,86.0,86.2
Net_Insider_Purchases,20.0,179.0
No_of_Employees,1300.0,1300.0
No_of_Institutions,214.0,217.0
