AAII_KEY_STATISTICS_DATA,06/30/2021,03/31/2021
Insider_Ownership,,
Institutional_Ownership,5.0,4.9
Net_Insider_Purchases,,
No_of_Employees,1429.0,1429.0
No_of_Institutions,13.0,16.0
