AAII_KEY_STATISTICS_DATA,04/01/2023,07/03/2021,04/03/2021,01/02/2021,09/26/2020,06/27/2020
Insider_Ownership,1.7,0.6,0.6,0.4,0.1,0.6
Institutional_Ownership,,98.7,98.4,99.8,98.4,
Net_Insider_Purchases,0.0,9.0,30.0,7.0,-11.0,3.0
No_of_Employees,3670.0,23000.0,23000.0,23000.0,19560.0,19560.0
No_of_Institutions,396.0,468.0,493.0,480.0,430.0,416.0
