AAII_KEY_STATISTICS_DATA,12/31/2021,06/30/2021,12/31/2020,06/30/2020
Insider_Ownership,,,,
Institutional_Ownership,4.6,0.3,,0.0
Net_Insider_Purchases,,,,
No_of_Employees,28.0,28.0,28.0,33.0
No_of_Institutions,15.0,2.0,,1.0
