AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021
Insider_Ownership,6.0,15.7,15.5,4.5,19.6,19.6
Institutional_Ownership,61.8,78.8,85.1,82.8,82.3,0.0
Net_Insider_Purchases,1141.0,48.0,577.0,944.0,10841.0,10138.0
No_of_Employees,63.0,44.0,44.0,17.0,17.0,17.0
No_of_Institutions,63.0,71.0,82.0,67.0,55.0,0.0
