AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022
Insider_Ownership,,
Institutional_Ownership,76.7,71.8
Net_Insider_Purchases,0.0,0.0
No_of_Employees,3.0,3.0
No_of_Institutions,48.0,49.0
