AAII_KEY_STATISTICS_DATA,06/30/2021,12/31/2020,06/30/2020
Insider_Ownership,,,
Institutional_Ownership,1.1,0.9,1.9
Net_Insider_Purchases,,,
No_of_Employees,24.0,154.0,154.0
No_of_Institutions,8.0,8.0,8.0
