AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,,,,,0.0,0.0,0.0,0.0
Institutional_Ownership,,99.0,,,98.9,97.0,,100.0
Net_Insider_Purchases,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
No_of_Employees,693.0,693.0,755.0,755.0,755.0,755.0,831.0,831.0
No_of_Institutions,288.0,292.0,289.0,303.0,287.0,284.0,279.0,280.0
