AAII_KEY_STATISTICS_DATA,09/30/2020,06/30/2020
Insider_Ownership,1.8,3.1
Institutional_Ownership,70.1,71.2
Net_Insider_Purchases,250.0,340.0
No_of_Employees,285.0,285.0
No_of_Institutions,63.0,68.0
