AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,06/27/2020
Insider_Ownership,1.0,0.8,1.0,0.9,0.7,0.9,0.9,0.6
Institutional_Ownership,91.1,92.1,88.8,88.2,88.6,88.5,87.7,89.7
Net_Insider_Purchases,-2161.0,-976.0,-8.0,205.0,-34.0,-34.0,56.0,-21.0
No_of_Employees,6503.0,6709.0,6709.0,6709.0,6243.0,6243.0,6243.0,6055.0
No_of_Institutions,756.0,765.0,769.0,734.0,736.0,681.0,637.0,617.0
