AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020
Insider_Ownership,1.2,2.5,2.4,1.5,2.2,2.2,2.2
Institutional_Ownership,95.3,94.9,93.6,92.3,92.9,92.1,90.3
Net_Insider_Purchases,27.0,137.0,362.0,-17.0,49.0,226.0,238.0
No_of_Employees,18200.0,16800.0,16800.0,15500.0,15500.0,15500.0,15500.0
No_of_Institutions,489.0,492.0,499.0,483.0,490.0,469.0,458.0
