AAII_KEY_STATISTICS_DATA,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,0.3,0.3,0.3,0.3,0.3,0.3
Institutional_Ownership,97.7,99.6,98.6,95.6,92.5,95.9
Net_Insider_Purchases,-24.0,-28.0,74.0,71.0,-45.0,-45.0
No_of_Employees,46000.0,46000.0,46000.0,46100.0,45000.0,45000.0
No_of_Institutions,848.0,821.0,812.0,817.0,790.0,789.0
