AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021
Insider_Ownership,,,,0.5,0.5
Institutional_Ownership,90.9,78.1,70.7,61.2,47.8
Net_Insider_Purchases,0.0,0.0,0.0,113.0,113.0
No_of_Employees,,,,,
No_of_Institutions,82.0,81.0,81.0,78.0,65.0
