AAII_KEY_STATISTICS_DATA,08/31/2020,05/31/2020
Insider_Ownership,,14.9
Institutional_Ownership,65.4,66.1
Net_Insider_Purchases,-109.0,-52.0
No_of_Employees,,
No_of_Institutions,15.0,17.0
