AAII_KEY_STATISTICS_DATA,03/31/2021,09/30/2020,06/30/2020
Insider_Ownership,,,
Institutional_Ownership,31.5,68.9,55.4
Net_Insider_Purchases,,,
No_of_Employees,5.0,5.0,5.0
No_of_Institutions,72.0,78.0,50.0
