AAII_KEY_STATISTICS_DATA,09/30/2020,06/30/2020
Insider_Ownership,1.0,1.1
Institutional_Ownership,32.5,32.6
Net_Insider_Purchases,-45.0,-39.0
No_of_Employees,70.0,64.0
No_of_Institutions,145.0,145.0
