AAII_KEY_STATISTICS_DATA,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,1.9,2.3,3.5,3.2
Institutional_Ownership,90.3,92.6,89.5,91.1
Net_Insider_Purchases,205.0,255.0,97.0,39.0
No_of_Employees,1413.0,1397.0,1322.0,1322.0
No_of_Institutions,201.0,131.0,119.0,116.0
