AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,12/31/2021
Insider_Ownership,0.3,0.3,6.3
Institutional_Ownership,7.7,9.6,12.9
Net_Insider_Purchases,10.0,10.0,204.0
No_of_Employees,25.0,19.0,19.0
No_of_Institutions,20.0,24.0,24.0
