AAII_KEY_STATISTICS_DATA,09/30/2020,06/30/2020
Insider_Ownership,,
Institutional_Ownership,0.1,8.1
Net_Insider_Purchases,0.0,0.0
No_of_Employees,208.0,208.0
No_of_Institutions,2.0,16.0
