AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,12/31/2020
Insider_Ownership,,0.0,0.0,0.0,0.0
Institutional_Ownership,,86.3,82.3,77.3,78.9
Net_Insider_Purchases,-148.0,0.0,0.0,0.0,0.0
No_of_Employees,,,,,
No_of_Institutions,16.0,80.0,74.0,69.0,67.0
