AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,1.3,1.5,1.0,1.4,1.4,0.1,0.1,2.0,2.0
Institutional_Ownership,91.6,92.6,88.6,88.2,88.0,87.1,83.2,87.3,95.1
Net_Insider_Purchases,419.0,37.0,-20.0,176.0,118.0,-4.0,-4.0,764.0,764.0
No_of_Employees,539.0,506.0,506.0,503.0,503.0,503.0,503.0,530.0,530.0
No_of_Institutions,423.0,416.0,402.0,323.0,305.0,260.0,244.0,241.0,246.0
