AAII_KEY_STATISTICS_DATA,12/31/2022,03/31/2022,09/30/2021,06/30/2021
Insider_Ownership,0.0,,4.4,3.6
Institutional_Ownership,0.0,0.0,0.0,0.0
Net_Insider_Purchases,0.0,0.0,25940.0,22940.0
No_of_Employees,170.0,334.0,286.0,53.0
No_of_Institutions,3.0,5.0,7.0,7.0
