AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,5.5,5.6,1.8,6.6,6.0,5.6,1.6,1.7
Institutional_Ownership,63.6,62.5,59.5,57.9,55.9,56.6,57.4,56.3
Net_Insider_Purchases,-169.0,28.0,30.0,182.0,-58.0,-45.0,12.0,12.0
No_of_Employees,1761.0,1761.0,1980.0,1980.0,1980.0,1980.0,2027.0,2027.0
No_of_Institutions,318.0,301.0,229.0,232.0,222.0,212.0,213.0,205.0
