AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,0.9,0.9,0.1,1.3,1.3,1.1,0.1,0.5
Institutional_Ownership,,,,,99.8,98.1,,97.5
Net_Insider_Purchases,109.0,101.0,-22.0,225.0,249.0,287.0,18.0,42.0
No_of_Employees,13000.0,13000.0,6700.0,6700.0,6700.0,6700.0,9110.0,9110.0
No_of_Institutions,305.0,318.0,286.0,300.0,283.0,253.0,243.0,251.0
