AAII_KEY_STATISTICS_DATA,12/31/2022,03/31/2022
Insider_Ownership,,
Institutional_Ownership,0.3,0.3
Net_Insider_Purchases,0.0,0.0
No_of_Employees,,
No_of_Institutions,5.0,3.0
