AAII_KEY_STATISTICS_DATA,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,62.4,,
Institutional_Ownership,0.0,0.0,0.0
Net_Insider_Purchases,173.0,0.0,0.0
No_of_Employees,6.0,6.0,6.0
No_of_Institutions,0.0,1.0,1.0
