AAII_KEY_STATISTICS_DATA,09/30/2020,06/30/2020
Insider_Ownership,48.4,48.4
Institutional_Ownership,,
Net_Insider_Purchases,0.0,0.0
No_of_Employees,3265.0,3265.0
No_of_Institutions,,
