AAII_KEY_STATISTICS_DATA,12/31/2022,03/31/2022,09/30/2021
Insider_Ownership,,,
Institutional_Ownership,23.0,22.2,31.3
Net_Insider_Purchases,,,
No_of_Employees,287.0,287.0,208.0
No_of_Institutions,47.0,48.0,50.0
