AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022
Insider_Ownership,0.0,10.6,0.0
Institutional_Ownership,85.4,87.2,86.1
Net_Insider_Purchases,-7943.0,-6471.0,20.0
No_of_Employees,125.0,65.0,65.0
No_of_Institutions,177.0,169.0,169.0
