AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,06/30/2021
Insider_Ownership,14.9,15.7,7.6,15.5
Institutional_Ownership,2.2,2.4,2.8,
Net_Insider_Purchases,723.0,2231.0,288.0,0.0
No_of_Employees,303.0,148.0,148.0,131.0
No_of_Institutions,12.0,12.0,17.0,
