AAII_KEY_STATISTICS_DATA,12/31/2022,03/31/2022
Insider_Ownership,2.7,2.6
Institutional_Ownership,13.8,16.1
Net_Insider_Purchases,752.0,748.0
No_of_Employees,1490.0,1329.0
No_of_Institutions,55.0,66.0
