AAII_KEY_STATISTICS_DATA,12/31/2022,12/31/2021,06/30/2021,12/31/2020,06/30/2020,12/31/2019
Insider_Ownership,,,,,,
Institutional_Ownership,5.9,4.8,11.8,11.4,0.7,0.6
Net_Insider_Purchases,,,,,,
No_of_Employees,55.0,65.0,31.0,31.0,38.0,38.0
No_of_Institutions,6.0,4.0,9.0,8.0,4.0,5.0
