AAII_KEY_STATISTICS_DATA,06/30/2021,03/31/2021,09/30/2020,06/30/2020
Insider_Ownership,52.6,52.6,52.6,52.6
Institutional_Ownership,,,,
Net_Insider_Purchases,0.0,0.0,0.0,0.0
No_of_Employees,30.0,30.0,8.0,8.0
No_of_Institutions,,,,
