AAII_KEY_STATISTICS_DATA,03/31/2023,03/31/2020
Insider_Ownership,1.8,
Institutional_Ownership,3.4,
Net_Insider_Purchases,25.0,
No_of_Employees,5.0,2.0
No_of_Institutions,15.0,
