AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,06/30/2020
Insider_Ownership,5.7,5.4,5.3,,,5.1,5.1,4.7
Institutional_Ownership,10.9,11.0,11.0,11.1,11.1,11.1,11.1,11.1
Net_Insider_Purchases,62.0,70.0,93.0,0.0,0.0,165.0,165.0,246.0
No_of_Employees,26.0,25.0,25.0,103.0,103.0,103.0,103.0,103.0
No_of_Institutions,2.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0
