AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021
Insider_Ownership,0.2,0.0,0.1,0.3
Institutional_Ownership,67.0,67.4,66.1,31.1
Net_Insider_Purchases,18.0,-10000.0,-10000.0,0.0
No_of_Employees,595.0,614.0,614.0,
No_of_Institutions,80.0,78.0,59.0,59.0
