AAII_KEY_STATISTICS_DATA,06/25/2022,03/26/2022,09/25/2021,06/26/2021,03/27/2021,12/26/2020,06/27/2020
Insider_Ownership,0.0,0.1,,0.1,0.1,0.1,
Institutional_Ownership,88.9,90.4,93.1,94.3,94.0,96.0,97.3
Net_Insider_Purchases,-2.0,-1.0,0.0,-20.0,-24.0,-24.0,0.0
No_of_Employees,10260.0,10260.0,10260.0,10260.0,10260.0,10260.0,10260.0
No_of_Institutions,275.0,277.0,245.0,244.0,255.0,248.0,242.0
