AAII_KEY_STATISTICS_DATA,09/30/2020,06/30/2020
Insider_Ownership,0.5,0.5
Institutional_Ownership,65.3,65.4
Net_Insider_Purchases,30.0,30.0
No_of_Employees,1500.0,1500.0
No_of_Institutions,58.0,63.0
