AAII_KEY_STATISTICS_DATA,12/31/2020,06/30/2020
Insider_Ownership,0.0,0.0
Institutional_Ownership,0.0,0.1
Net_Insider_Purchases,0.0,0.0
No_of_Employees,7851.0,7596.0
No_of_Institutions,0.0,2.0
