AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,06/30/2021,03/31/2021
Insider_Ownership,0.7,,,,
Institutional_Ownership,29.7,,,,
Net_Insider_Purchases,208.0,,,,
No_of_Employees,3631.0,3859.0,3859.0,1527.0,1527.0
No_of_Institutions,25.0,,,,
