AAII_KEY_STATISTICS_DATA,04/30/2021,01/31/2021,07/31/2020,04/30/2020
Insider_Ownership,8.4,8.5,8.8,1.5
Institutional_Ownership,92.1,96.2,97.4,
Net_Insider_Purchases,-11.0,0.0,16.0,15.0
No_of_Employees,3669.0,3669.0,3669.0,2775.0
No_of_Institutions,322.0,305.0,283.0,289.0
