AAII_KEY_STATISTICS_DATA,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,0.1,0.0,0.0,0.0,0.0,0.5,0.6
Institutional_Ownership,69.0,67.9,70.0,78.1,77.4,87.8,87.6
Net_Insider_Purchases,-406.0,13.0,668.0,5.0,3.0,1378.0,1380.0
No_of_Employees,61.0,59.0,59.0,59.0,59.0,90.0,90.0
No_of_Institutions,59.0,69.0,87.0,107.0,95.0,109.0,116.0
