AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,09/30/2020,06/30/2020
Insider_Ownership,0.4,19.5,19.4,0.3,2.8,3.2,0.0,20.1
Institutional_Ownership,76.0,73.3,67.2,82.7,80.6,79.1,79.5,76.7
Net_Insider_Purchases,19.0,7474.0,7505.0,-938.0,-1145.0,-1207.0,-1070.0,-1279.0
No_of_Employees,112.0,77.0,77.0,55.0,55.0,55.0,25.0,25.0
No_of_Institutions,151.0,151.0,137.0,137.0,125.0,124.0,116.0,97.0
