AAII_KEY_STATISTICS_DATA,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,7.1,7.1,7.1
Institutional_Ownership,0.1,0.1,0.1
Net_Insider_Purchases,0.0,0.0,0.0
No_of_Employees,149022.0,138240.0,138240.0
No_of_Institutions,11.0,14.0,16.0
